customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Level
5635,524,1,26.77,1,1,2,112,4,LOST
4501,528,1,26.77,1,1,2,112,4,LOST
8394,514,1,26.77,1,1,2,112,4,LOST
13416,498,1,26.77,2,1,2,212,5,REGULARS
3172,533,1,26.77,1,1,2,112,4,LOST
16005,489,1,26.77,2,1,2,212,5,REGULARS
17083,485,1,26.77,2,1,2,212,5,REGULARS
10407,508,1,26.77,1,1,2,112,4,LOST
7883,481,1,26.77,2,1,2,212,5,REGULARS
20217,475,1,26.77,2,1,2,212,5,REGULARS
17881,483,1,26.77,2,1,2,212,5,REGULARS
12377,501,1,26.77,2,1,2,212,5,REGULARS
13843,496,1,26.76,2,1,2,212,5,REGULARS
13545,460,2,26.76,3,3,2,332,8,REGULARS
13561,497,1,26.76,2,1,2,212,5,REGULARS
346,544,1,26.76,1,1,2,112,4,LOST
22993,464,1,26.76,3,1,2,312,6,REGULARS
6721,520,1,26.76,1,1,2,112,4,LOST
21416,470,1,26.76,3,1,2,312,6,REGULARS
14746,57,2,26.76,4,3,2,432,9,ACTIVE
7200,218,2,26.76,3,3,2,332,8,REGULARS
11779,131,2,26.76,4,3,2,432,9,ACTIVE
13947,496,1,26.76,2,1,2,212,5,REGULARS
13677,497,1,26.76,2,1,2,212,5,REGULARS
20469,371,2,26.76,3,3,2,332,8,REGULARS
13581,497,1,26.76,2,1,2,212,5,REGULARS
4703,527,1,26.76,1,1,2,112,4,LOST
4525,527,1,26.74,1,1,2,112,4,LOST
6349,385,2,26.74,3,3,2,332,8,REGULARS
12406,497,1,26.74,2,1,2,212,5,REGULARS
16178,488,1,26.74,2,1,2,212,5,REGULARS
21866,462,2,26.74,3,3,2,332,8,REGULARS
13696,480,1,26.74,2,1,2,212,5,REGULARS
20662,473,1,26.74,2,1,2,212,5,REGULARS
971,339,2,26.74,3,3,2,332,8,REGULARS
8891,513,1,26.74,1,1,2,112,4,LOST
1541,539,1,26.74,1,1,2,112,4,LOST
7654,517,1,26.74,1,1,2,112,4,LOST
22822,465,1,26.74,3,1,2,312,6,REGULARS
3693,531,1,26.74,1,1,2,112,4,LOST
14404,488,2,26.74,2,3,2,232,7,REGULARS
11168,506,1,26.74,1,1,2,112,4,LOST
9357,511,1,26.74,1,1,2,112,4,LOST
5002,416,3,26.74,3,4,2,342,9,LOYAL
16653,487,1,26.74,2,1,2,212,5,REGULARS
22206,450,2,26.74,3,3,2,332,8,REGULARS
15310,491,1,26.74,2,1,2,212,5,REGULARS
23033,421,2,26.73,3,3,2,332,8,REGULARS
3006,534,1,26.73,1,1,2,112,4,LOST
335,540,2,26.73,1,3,2,132,6,LOST
12618,500,1,26.73,2,1,2,212,5,REGULARS
23098,464,1,26.73,3,1,2,312,6,REGULARS
2540,505,1,26.73,2,1,2,212,5,REGULARS
9156,512,1,26.73,1,1,2,112,4,LOST
858,533,1,26.73,1,1,2,112,4,LOST
2589,535,1,26.73,1,1,2,112,4,LOST
20417,473,1,26.73,2,1,2,212,5,REGULARS
11228,505,1,26.73,2,1,2,212,5,REGULARS
16967,486,1,26.73,2,1,2,212,5,REGULARS
20326,373,2,26.73,3,3,2,332,8,REGULARS
2269,518,2,26.73,1,3,2,132,6,LOST
20428,474,1,26.73,2,1,2,212,5,REGULARS
12690,500,1,26.73,2,1,2,212,5,REGULARS
2297,527,1,26.73,1,1,2,112,4,LOST
12351,317,2,26.73,3,3,2,332,8,REGULARS
15569,487,2,26.73,2,3,2,232,7,REGULARS
8258,503,2,26.73,2,3,2,232,7,REGULARS
16916,473,2,26.73,2,3,2,232,7,REGULARS
5790,523,1,26.73,1,1,2,112,4,LOST
9282,511,1,26.73,1,1,2,112,4,LOST
10535,464,2,26.73,3,3,2,332,8,REGULARS
11355,505,1,26.73,2,1,2,212,5,REGULARS
3396,532,1,26.73,1,1,2,112,4,LOST
8700,375,2,26.73,3,3,2,332,8,REGULARS
19873,449,2,26.73,3,3,2,332,8,REGULARS
10714,507,1,26.73,1,1,2,112,4,LOST
18262,482,1,26.73,2,1,2,212,5,REGULARS
6844,519,1,26.73,1,1,2,112,4,LOST
3265,453,2,26.73,3,3,2,332,8,REGULARS
9913,509,1,26.73,1,1,2,112,4,LOST
3348,532,1,26.73,1,1,2,112,4,LOST
17161,485,1,26.73,2,1,2,212,5,REGULARS
8024,515,1,26.73,1,1,2,112,4,LOST
14292,495,1,26.73,2,1,2,212,5,REGULARS
5449,524,1,26.73,1,1,2,112,4,LOST
19092,479,1,26.73,2,1,2,212,5,REGULARS
21809,469,1,26.73,3,1,2,312,6,REGULARS
19163,368,2,26.73,3,3,2,332,8,REGULARS
21530,470,1,26.73,3,1,2,312,6,REGULARS
19581,477,1,26.73,2,1,2,212,5,REGULARS
12218,502,1,26.73,2,1,2,212,5,REGULARS
4442,528,1,26.73,1,1,2,112,4,LOST
15827,470,2,26.73,3,3,2,332,8,REGULARS
5714,523,1,26.73,1,1,2,112,4,LOST
23250,463,1,26.73,3,1,2,312,6,REGULARS
13822,496,1,26.73,2,1,2,212,5,REGULARS
21778,469,1,26.73,3,1,2,312,6,REGULARS
17466,484,1,26.73,2,1,2,212,5,REGULARS
6651,520,1,26.73,1,1,2,112,4,LOST
1339,439,2,26.73,3,3,2,332,8,REGULARS
17795,483,1,26.73,2,1,2,212,5,REGULARS
1147,541,1,26.73,1,1,2,112,4,LOST
2134,537,1,26.73,1,1,2,112,4,LOST
20962,472,1,26.73,2,1,2,212,5,REGULARS
12418,501,1,26.73,2,1,2,212,5,REGULARS
8157,515,1,26.73,1,1,2,112,4,LOST
1199,541,1,26.73,1,1,2,112,4,LOST
10317,508,1,26.73,1,1,2,112,4,LOST
4480,528,1,26.73,1,1,2,112,4,LOST
2862,486,2,26.73,2,3,2,232,7,REGULARS
7602,456,2,26.73,3,3,2,332,8,REGULARS
11636,504,1,26.73,2,1,2,212,5,REGULARS
18576,481,1,26.73,2,1,2,212,5,REGULARS
11606,504,1,26.73,2,1,2,212,5,REGULARS
22320,369,2,26.73,3,3,2,332,8,REGULARS
6234,521,1,26.73,1,1,2,112,4,LOST
5931,385,2,26.73,3,3,2,332,8,REGULARS
14840,462,1,26.73,3,1,2,312,6,REGULARS
4249,528,1,26.72,1,1,2,112,4,LOST
536,543,1,26.69,1,1,2,112,4,LOST
18758,480,1,26.67,2,1,2,212,5,REGULARS
21264,471,1,26.67,3,1,2,312,6,REGULARS
8592,514,1,26.67,1,1,2,112,4,LOST
14990,492,1,26.64,2,1,2,212,5,REGULARS
9141,512,1,26.6,1,1,2,112,4,LOST
3573,531,1,26.6,1,1,2,112,4,LOST
12520,501,1,26.57,2,1,2,212,5,REGULARS
20182,475,1,26.56,2,1,2,212,5,REGULARS
13188,498,1,26.56,2,1,2,212,5,REGULARS
20361,474,1,26.56,2,1,2,212,5,REGULARS
2852,534,1,26.56,1,1,2,112,4,LOST
8138,368,2,26.56,3,3,2,332,8,REGULARS
22267,306,2,26.56,3,3,2,332,8,REGULARS
19326,478,1,26.54,2,1,2,212,5,REGULARS
10819,165,2,26.54,4,3,2,432,9,ACTIVE
12001,503,1,26.54,2,1,2,212,5,REGULARS
15197,491,1,26.54,2,1,2,212,5,REGULARS
18794,480,1,26.54,2,1,2,212,5,REGULARS
19975,14,2,26.54,4,3,2,432,9,ACTIVE
11553,504,1,26.53,2,1,2,212,5,REGULARS
20767,473,1,26.53,2,1,2,212,5,REGULARS
22860,394,2,26.53,3,3,2,332,8,REGULARS
508,383,2,26.53,3,3,2,332,8,REGULARS
2176,537,1,26.52,1,1,2,112,4,LOST
12180,502,1,26.5,2,1,2,212,5,REGULARS
5188,122,2,26.48,4,3,2,432,9,ACTIVE
4646,186,2,26.48,4,3,2,432,9,ACTIVE
11467,216,2,26.47,3,3,2,332,8,REGULARS
23372,97,2,26.46,4,3,2,432,9,ACTIVE
19598,477,1,26.46,2,1,2,212,5,REGULARS
5973,521,1,26.46,1,1,2,112,4,LOST
5980,193,2,26.46,4,3,2,432,9,ACTIVE
9393,511,1,26.46,1,1,2,112,4,LOST
16069,489,1,26.46,2,1,2,212,5,REGULARS
17768,126,2,26.45,4,3,2,432,9,ACTIVE
8425,286,2,26.45,3,3,2,332,8,REGULARS
14191,274,2,26.45,3,3,2,332,8,REGULARS
9344,510,3,26.37,1,4,2,142,7,LOYAL
12633,496,1,26.36,2,1,2,212,5,REGULARS
11736,504,1,26.36,2,1,2,212,5,REGULARS
21506,367,2,26.36,3,3,2,332,8,REGULARS
9667,497,1,26.35,2,1,2,212,5,REGULARS
1219,541,1,26.34,1,1,2,112,4,LOST
12674,500,1,26.34,2,1,2,212,5,REGULARS
7824,55,2,26.34,4,3,2,432,9,ACTIVE
15732,490,1,26.34,2,1,2,212,5,REGULARS
16343,488,1,26.34,2,1,2,212,5,REGULARS
12023,503,1,26.33,2,1,2,212,5,REGULARS
8025,515,1,26.33,1,1,2,112,4,LOST
85,543,1,26.31,1,1,2,112,4,LOST
1524,540,1,26.3,1,1,2,112,4,LOST
15634,92,2,26.28,4,3,2,432,9,ACTIVE
11356,112,2,26.26,4,3,2,432,9,ACTIVE
23130,202,2,26.26,4,3,2,432,9,ACTIVE
17699,132,2,26.26,4,3,2,432,9,ACTIVE
21764,86,2,26.26,4,3,2,432,9,ACTIVE
17118,159,2,26.25,4,3,2,432,9,ACTIVE
7876,225,2,26.25,3,3,2,332,8,REGULARS
17882,67,2,26.25,4,3,2,432,9,ACTIVE
12813,121,2,26.25,4,3,2,432,9,ACTIVE
13169,487,2,26.19,2,3,2,232,7,REGULARS
16071,383,2,26.16,3,3,2,332,8,REGULARS
5637,523,1,26.16,1,1,2,112,4,LOST
18731,480,1,26.15,2,1,2,212,5,REGULARS
6835,519,1,26.14,1,1,2,112,4,LOST
11974,503,1,26.14,2,1,2,212,5,REGULARS
6977,519,1,26.14,1,1,2,112,4,LOST
3255,527,1,26.14,1,1,2,112,4,LOST
2961,534,1,26.14,1,1,2,112,4,LOST
13869,496,1,26.14,2,1,2,212,5,REGULARS
6607,520,1,26.14,1,1,2,112,4,LOST
2924,506,2,26.14,1,3,2,132,6,LOST
12329,485,1,26.14,2,1,2,212,5,REGULARS
3185,525,2,26.14,1,3,2,132,6,LOST
21419,470,1,26.14,3,1,2,312,6,REGULARS
19933,476,1,26.14,2,1,2,212,5,REGULARS
14045,361,2,26.14,3,3,2,332,8,REGULARS
21361,471,1,26.14,3,1,2,312,6,REGULARS
12051,502,1,26.14,2,1,2,212,5,REGULARS
23410,438,2,26.14,3,3,2,332,8,REGULARS
17732,483,1,26.14,2,1,2,212,5,REGULARS
6861,519,1,26.14,1,1,2,112,4,LOST
8918,512,1,26.14,1,1,2,112,4,LOST
8964,512,1,26.14,1,1,2,112,4,LOST
5227,371,2,26.14,3,3,2,332,8,REGULARS
2667,381,2,26.14,3,3,2,332,8,REGULARS
3612,531,1,26.14,1,1,2,112,4,LOST
6298,521,1,26.14,1,1,2,112,4,LOST
23137,463,1,26.14,3,1,2,312,6,REGULARS
6219,522,1,26.14,1,1,2,112,4,LOST
2482,535,1,26.14,1,1,2,112,4,LOST
18042,482,1,26.14,2,1,2,212,5,REGULARS
20406,474,1,26.14,2,1,2,212,5,REGULARS
21988,468,1,26.14,3,1,2,312,6,REGULARS
10541,507,1,26.14,1,1,2,112,4,LOST
2451,536,1,26.14,1,1,2,112,4,LOST
12688,500,1,26.14,2,1,2,212,5,REGULARS
18713,480,1,26.14,2,1,2,212,5,REGULARS
14578,493,1,26.14,2,1,2,212,5,REGULARS
7451,461,2,26.14,3,3,2,332,8,REGULARS
11234,505,1,26.14,2,1,2,212,5,REGULARS
20467,474,1,26.14,2,1,2,212,5,REGULARS
17031,473,2,26.14,2,3,2,232,7,REGULARS
6274,521,1,26.14,1,1,2,112,4,LOST
6211,522,1,26.14,1,1,2,112,4,LOST
22270,467,1,26.14,3,1,2,312,6,REGULARS
4773,505,2,26.14,2,3,2,232,7,REGULARS
18252,482,1,26.14,2,1,2,212,5,REGULARS
7647,517,1,26.14,1,1,2,112,4,LOST
1304,540,1,26.14,1,1,2,112,4,LOST
1308,540,1,26.14,1,1,2,112,4,LOST
18238,482,1,26.14,2,1,2,212,5,REGULARS
4638,527,1,26.14,1,1,2,112,4,LOST
11401,505,1,26.14,2,1,2,212,5,REGULARS
17099,485,1,26.14,2,1,2,212,5,REGULARS
13690,497,1,26.14,2,1,2,212,5,REGULARS
21798,424,2,26.14,3,3,2,332,8,REGULARS
2696,523,2,26.14,1,3,2,132,6,LOST
6535,520,1,26.14,1,1,2,112,4,LOST
2678,501,2,26.14,2,3,2,232,7,REGULARS
1559,507,1,26.14,1,1,2,112,4,LOST
7941,516,1,26.14,1,1,2,112,4,LOST
4571,527,1,26.14,1,1,2,112,4,LOST
7159,518,1,26.14,1,1,2,112,4,LOST
18393,481,1,26.14,2,1,2,212,5,REGULARS
9435,508,1,26.14,1,1,2,112,4,LOST
11161,332,2,26.14,3,3,2,332,8,REGULARS
20757,467,1,26.14,3,1,2,312,6,REGULARS
17262,485,1,26.14,2,1,2,212,5,REGULARS
22669,465,1,26.14,3,1,2,312,6,REGULARS
669,543,1,26.14,1,1,2,112,4,LOST
13069,499,1,26.14,2,1,2,212,5,REGULARS
6517,520,1,26.13,1,1,2,112,4,LOST
7000,518,1,26.13,1,1,2,112,4,LOST
15202,491,1,26.13,2,1,2,212,5,REGULARS
15784,483,2,26.13,2,3,2,232,7,REGULARS
16820,486,1,26.13,2,1,2,212,5,REGULARS
14388,476,2,26.13,2,3,2,232,7,REGULARS
18491,481,1,26.13,2,1,2,212,5,REGULARS
15412,491,1,26.13,2,1,2,212,5,REGULARS
22406,466,1,26.13,3,1,2,312,6,REGULARS
4531,527,1,26.13,1,1,2,112,4,LOST
6417,521,1,26.13,1,1,2,112,4,LOST
1124,541,1,26.13,1,1,2,112,4,LOST
14669,493,1,26.07,2,1,2,212,5,REGULARS
14616,493,1,26.07,2,1,2,212,5,REGULARS
6044,522,1,26.07,1,1,2,112,4,LOST
13995,496,1,26.0,2,1,2,212,5,REGULARS
10141,509,1,25.99,1,1,2,112,4,LOST
6151,522,1,25.99,1,1,2,112,4,LOST
7796,516,1,25.99,1,1,2,112,4,LOST
13192,498,1,25.99,2,1,2,212,5,REGULARS
1688,539,1,25.99,1,1,2,112,4,LOST
285,544,1,25.99,1,1,2,112,4,LOST
1335,540,1,25.99,1,1,2,112,4,LOST
19328,478,1,25.99,2,1,2,212,5,REGULARS
7632,517,1,25.99,1,1,2,112,4,LOST
2895,534,1,25.99,1,1,2,112,4,LOST
7263,518,1,25.99,1,1,2,112,4,LOST
408,544,1,25.99,1,1,2,112,4,LOST
15613,490,1,25.98,2,1,2,212,5,REGULARS
9161,512,1,25.98,1,1,2,112,4,LOST
12424,493,2,25.96,2,3,2,232,7,REGULARS
19270,478,1,25.96,2,1,2,212,5,REGULARS
3728,531,1,25.96,1,1,2,112,4,LOST
3800,14,2,25.96,4,3,2,432,9,ACTIVE
12596,500,1,25.96,2,1,2,212,5,REGULARS
21576,470,1,25.96,3,1,2,312,6,REGULARS
13687,497,1,25.96,2,1,2,212,5,REGULARS
20494,292,2,25.96,3,3,2,332,8,REGULARS
6997,245,2,25.96,3,3,2,332,8,REGULARS
15255,491,2,25.96,2,3,2,232,7,REGULARS
19214,414,2,25.96,3,3,2,332,8,REGULARS
17992,482,1,25.95,2,1,2,212,5,REGULARS
20723,109,3,25.95,4,4,2,442,10,LOYAL
19565,112,2,25.95,4,3,2,432,9,ACTIVE
3847,530,1,25.94,1,1,2,112,4,LOST
8434,514,1,25.94,1,1,2,112,4,LOST
21137,471,1,25.94,3,1,2,312,6,REGULARS
21664,470,1,25.94,3,1,2,312,6,REGULARS
413,544,1,25.94,1,1,2,112,4,LOST
8881,509,2,25.94,1,3,2,132,6,LOST
8768,507,1,25.94,1,1,2,112,4,LOST
1511,540,1,25.94,1,1,2,112,4,LOST
5487,524,1,25.94,1,1,2,112,4,LOST
9463,511,1,25.94,1,1,2,112,4,LOST
5222,525,1,25.94,1,1,2,112,4,LOST
17594,484,1,25.94,2,1,2,212,5,REGULARS
12442,501,1,25.94,2,1,2,212,5,REGULARS
20231,465,2,25.93,3,3,2,332,8,REGULARS
9347,413,2,25.93,3,3,2,332,8,REGULARS
3958,530,1,25.93,1,1,2,112,4,LOST
10538,507,1,25.93,1,1,2,112,4,LOST
13692,497,1,25.93,2,1,2,212,5,REGULARS
11511,504,1,25.93,2,1,2,212,5,REGULARS
7255,426,2,25.88,3,3,2,332,8,REGULARS
9438,103,2,25.86,4,3,2,432,9,ACTIVE
18825,117,2,25.86,4,3,2,432,9,ACTIVE
18242,49,2,25.85,4,3,2,432,9,ACTIVE
17329,372,2,25.8,3,3,2,332,8,REGULARS
17790,483,1,25.78,2,1,2,212,5,REGULARS
18358,481,1,25.78,2,1,2,212,5,REGULARS
6964,519,1,25.78,1,1,2,112,4,LOST
18007,482,1,25.78,2,1,2,212,5,REGULARS
506,479,1,25.78,2,1,2,212,5,REGULARS
17689,483,1,25.78,2,1,2,212,5,REGULARS
9511,427,2,25.78,3,3,2,332,8,REGULARS
7638,517,1,25.77,1,1,2,112,4,LOST
21849,469,1,25.77,3,1,2,312,6,REGULARS
20795,473,1,25.77,2,1,2,212,5,REGULARS
21353,471,1,25.77,3,1,2,312,6,REGULARS
19236,478,1,25.77,2,1,2,212,5,REGULARS
14040,496,1,25.77,2,1,2,212,5,REGULARS
1908,538,1,25.77,1,1,2,112,4,LOST
20984,472,1,25.77,2,1,2,212,5,REGULARS
16373,488,1,25.77,2,1,2,212,5,REGULARS
12869,499,1,25.77,2,1,2,212,5,REGULARS
22076,468,1,25.77,3,1,2,312,6,REGULARS
21202,471,1,25.77,3,1,2,312,6,REGULARS
21750,469,1,25.77,3,1,2,312,6,REGULARS
3175,530,1,25.77,1,1,2,112,4,LOST
5924,522,1,25.77,1,1,2,112,4,LOST
9385,511,1,25.77,1,1,2,112,4,LOST
13289,498,1,25.77,2,1,2,212,5,REGULARS
14591,493,1,25.77,2,1,2,212,5,REGULARS
5952,522,1,25.77,1,1,2,112,4,LOST
22817,465,1,25.77,3,1,2,312,6,REGULARS
16600,399,2,25.76,3,3,2,332,8,REGULARS
7484,517,1,25.76,1,1,2,112,4,LOST
13436,498,1,25.76,2,1,2,212,5,REGULARS
2093,253,2,25.76,3,3,2,332,8,REGULARS
9532,196,2,25.76,4,3,2,432,9,ACTIVE
22725,83,2,25.76,4,3,2,432,9,ACTIVE
8327,287,2,25.76,3,3,2,332,8,REGULARS
671,193,2,25.76,4,3,2,432,9,ACTIVE
1885,538,1,25.76,1,1,2,112,4,LOST
4224,529,1,25.76,1,1,2,112,4,LOST
4540,159,2,25.76,4,3,2,432,9,ACTIVE
8470,202,2,25.76,4,3,2,432,9,ACTIVE
13742,497,1,25.76,2,1,2,212,5,REGULARS
15993,174,2,25.76,4,3,2,432,9,ACTIVE
611,265,2,25.76,3,3,2,332,8,REGULARS
5491,413,2,25.76,3,3,2,332,8,REGULARS
8206,515,1,25.74,1,1,2,112,4,LOST
13773,496,1,25.74,2,1,2,212,5,REGULARS
17284,338,2,25.74,3,3,2,332,8,REGULARS
20885,472,1,25.74,2,1,2,212,5,REGULARS
19144,479,1,25.74,2,1,2,212,5,REGULARS
3516,531,1,25.74,1,1,2,112,4,LOST
12565,500,1,25.74,2,1,2,212,5,REGULARS
13326,441,2,25.74,3,3,2,332,8,REGULARS
11662,504,1,25.74,2,1,2,212,5,REGULARS
13611,497,1,25.74,2,1,2,212,5,REGULARS
4021,529,1,25.74,1,1,2,112,4,LOST
20000,476,1,25.74,2,1,2,212,5,REGULARS
19445,398,2,25.74,3,3,2,332,8,REGULARS
19857,476,1,25.74,2,1,2,212,5,REGULARS
11056,506,1,25.74,1,1,2,112,4,LOST
11679,487,2,25.74,2,3,2,232,7,REGULARS
5462,428,2,25.74,3,3,2,332,8,REGULARS
5967,522,1,25.74,1,1,2,112,4,LOST
9292,511,1,25.74,1,1,2,112,4,LOST
23249,455,2,25.74,3,3,2,332,8,REGULARS
18970,479,1,25.74,2,1,2,212,5,REGULARS
163,545,1,25.74,1,1,2,112,4,LOST
21842,466,2,25.74,3,3,2,332,8,REGULARS
18920,372,2,25.74,3,3,2,332,8,REGULARS
4443,340,2,25.74,3,3,2,332,8,REGULARS
3347,509,2,25.74,1,3,2,132,6,LOST
8452,514,1,25.74,1,1,2,112,4,LOST
7045,519,1,25.74,1,1,2,112,4,LOST
15761,423,2,25.74,3,3,2,332,8,REGULARS
19585,477,1,25.74,2,1,2,212,5,REGULARS
3279,532,1,25.74,1,1,2,112,4,LOST
9370,511,1,25.74,1,1,2,112,4,LOST
10786,507,1,25.74,1,1,2,112,4,LOST
8749,510,2,25.74,1,3,2,132,6,LOST
18298,479,1,25.74,2,1,2,212,5,REGULARS
13762,496,2,25.74,2,3,2,232,7,REGULARS
13107,499,1,25.74,2,1,2,212,5,REGULARS
2701,535,1,25.74,1,1,2,112,4,LOST
18289,482,1,25.74,2,1,2,212,5,REGULARS
1478,537,2,25.74,1,3,2,132,6,LOST
4513,521,1,25.74,1,1,2,112,4,LOST
22307,467,1,25.74,3,1,2,312,6,REGULARS
22799,465,1,25.74,3,1,2,312,6,REGULARS
14195,425,2,25.74,3,3,2,332,8,REGULARS
5646,523,1,25.74,1,1,2,112,4,LOST
6827,474,1,25.74,2,1,2,212,5,REGULARS
1231,541,1,25.74,1,1,2,112,4,LOST
1210,541,1,25.74,1,1,2,112,4,LOST
5178,525,1,25.74,1,1,2,112,4,LOST
14192,425,2,25.74,3,3,2,332,8,REGULARS
23569,462,1,25.74,3,1,2,312,6,REGULARS
17356,484,1,25.74,2,1,2,212,5,REGULARS
22157,468,1,25.74,3,1,2,312,6,REGULARS
18145,482,1,25.74,2,1,2,212,5,REGULARS
2320,536,1,25.74,1,1,2,112,4,LOST
1054,541,1,25.74,1,1,2,112,4,LOST
12732,500,1,25.74,2,1,2,212,5,REGULARS
11079,506,1,25.74,1,1,2,112,4,LOST
13534,497,1,25.74,2,1,2,212,5,REGULARS
15530,490,2,25.74,2,3,2,232,7,REGULARS
2421,536,1,25.74,1,1,2,112,4,LOST
2614,534,1,25.74,1,1,2,112,4,LOST
14194,426,2,25.74,3,3,2,332,8,REGULARS
21091,472,1,25.74,2,1,2,212,5,REGULARS
17050,420,2,25.74,3,3,2,332,8,REGULARS
6359,521,1,25.74,1,1,2,112,4,LOST
11742,504,1,25.74,2,1,2,212,5,REGULARS
18640,334,2,25.74,3,3,2,332,8,REGULARS
13848,496,1,25.74,2,1,2,212,5,REGULARS
7532,517,1,25.74,1,1,2,112,4,LOST
10254,508,1,25.74,1,1,2,112,4,LOST
22242,467,1,25.74,3,1,2,312,6,REGULARS
15325,491,1,25.74,2,1,2,212,5,REGULARS
21379,471,1,25.74,3,1,2,312,6,REGULARS
338,544,1,25.74,1,1,2,112,4,LOST
7492,512,1,25.74,1,1,2,112,4,LOST
22237,467,1,25.74,3,1,2,312,6,REGULARS
16063,489,1,25.74,2,1,2,212,5,REGULARS
17404,484,1,25.74,2,1,2,212,5,REGULARS
17036,485,1,25.74,2,1,2,212,5,REGULARS
4871,526,1,25.74,1,1,2,112,4,LOST
6975,519,1,25.74,1,1,2,112,4,LOST
20051,475,1,25.73,2,1,2,212,5,REGULARS
19048,375,2,25.73,3,3,2,332,8,REGULARS
6055,343,2,25.73,3,3,2,332,8,REGULARS
18309,396,2,25.73,3,3,2,332,8,REGULARS
19841,476,1,25.73,2,1,2,212,5,REGULARS
16315,488,1,25.73,2,1,2,212,5,REGULARS
2200,530,2,25.73,1,3,2,132,6,LOST
12944,499,1,25.73,2,1,2,212,5,REGULARS
19244,478,1,25.73,2,1,2,212,5,REGULARS
15441,491,1,25.73,2,1,2,212,5,REGULARS
22311,467,1,25.6,3,1,2,312,6,REGULARS
19919,476,1,25.58,2,1,2,212,5,REGULARS
19319,364,2,25.56,3,3,2,332,8,REGULARS
6214,522,1,25.56,1,1,2,112,4,LOST
17334,460,2,25.55,3,3,2,332,8,REGULARS
14962,492,1,25.54,2,1,2,212,5,REGULARS
12799,500,1,25.54,2,1,2,212,5,REGULARS
4762,384,2,25.54,3,3,2,332,8,REGULARS
7423,482,1,25.54,2,1,2,212,5,REGULARS
16845,486,1,25.54,2,1,2,212,5,REGULARS
9847,495,2,25.54,2,3,2,232,7,REGULARS
9199,512,1,25.54,1,1,2,112,4,LOST
196,545,1,25.54,1,1,2,112,4,LOST
10890,506,1,25.54,1,1,2,112,4,LOST
9007,434,2,25.54,3,3,2,332,8,REGULARS
10326,496,2,25.54,2,3,2,232,7,REGULARS
2009,537,1,25.54,1,1,2,112,4,LOST
20583,474,1,25.54,2,1,2,212,5,REGULARS
15734,490,1,25.54,2,1,2,212,5,REGULARS
13191,455,2,25.54,3,3,2,332,8,REGULARS
12038,502,1,25.54,2,1,2,212,5,REGULARS
19822,476,1,25.54,2,1,2,212,5,REGULARS
22543,466,1,25.54,3,1,2,312,6,REGULARS
17208,485,1,25.54,2,1,2,212,5,REGULARS
6719,520,1,25.54,1,1,2,112,4,LOST
19433,475,1,25.54,2,1,2,212,5,REGULARS
8480,514,1,25.54,1,1,2,112,4,LOST
14758,493,1,25.54,2,1,2,212,5,REGULARS
16649,484,1,25.54,2,1,2,212,5,REGULARS
11621,504,1,25.54,2,1,2,212,5,REGULARS
16135,462,2,25.54,3,3,2,332,8,REGULARS
17865,470,2,25.54,3,3,2,332,8,REGULARS
4634,503,2,25.54,2,3,2,232,7,REGULARS
13982,481,2,25.54,2,3,2,232,7,REGULARS
296,544,1,25.53,1,1,2,112,4,LOST
5607,505,2,25.53,2,3,2,232,7,REGULARS
9204,511,2,25.53,1,3,2,132,6,LOST
4369,528,1,25.52,1,1,2,112,4,LOST
4101,375,2,25.49,3,3,2,332,8,REGULARS
1914,268,2,25.48,3,3,2,332,8,REGULARS
7404,28,2,25.48,4,3,2,432,9,ACTIVE
20688,473,2,25.48,2,3,2,232,7,REGULARS
9412,511,1,25.47,1,1,2,112,4,LOST
19968,161,2,25.46,4,3,2,432,9,ACTIVE
14431,76,2,25.46,4,3,2,432,9,ACTIVE
16074,250,2,25.46,3,3,2,332,8,REGULARS
21877,145,2,25.46,4,3,2,432,9,ACTIVE
932,109,2,25.44,4,3,2,432,9,ACTIVE
978,437,2,25.39,3,3,2,332,8,REGULARS
3637,528,1,25.37,1,1,2,112,4,LOST
22410,467,1,25.37,3,1,2,312,6,REGULARS
7109,518,1,25.37,1,1,2,112,4,LOST
22584,466,1,25.37,3,1,2,312,6,REGULARS
15925,489,1,25.37,2,1,2,212,5,REGULARS
16735,486,1,25.37,2,1,2,212,5,REGULARS
21788,469,1,25.37,3,1,2,312,6,REGULARS
2741,471,1,25.37,3,1,2,312,6,REGULARS
17489,484,1,25.37,2,1,2,212,5,REGULARS
20712,451,2,25.35,3,3,2,332,8,REGULARS
13254,477,2,25.35,2,3,2,232,7,REGULARS
13465,498,1,25.35,2,1,2,212,5,REGULARS
11797,503,1,25.34,2,1,2,212,5,REGULARS
14946,492,1,25.34,2,1,2,212,5,REGULARS
6347,316,2,25.34,3,3,2,332,8,REGULARS
12118,502,1,25.34,2,1,2,212,5,REGULARS
8958,500,2,25.34,2,3,2,232,7,REGULARS
19088,124,2,25.34,4,3,2,432,9,ACTIVE
10008,509,1,25.34,1,1,2,112,4,LOST
17390,370,2,25.33,3,3,2,332,8,REGULARS
3884,526,1,25.33,1,1,2,112,4,LOST
16781,486,1,25.33,2,1,2,212,5,REGULARS
16795,486,1,25.33,2,1,2,212,5,REGULARS
19301,456,3,25.31,3,4,2,342,9,LOYAL
22718,465,1,25.3,3,1,2,312,6,REGULARS
